日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
20180126,67000,67000370,協和里,住宅,51,0,12,7,19,0,0,0,0,0,0,0,23.0016179,120.1928448
20180302,67000,67000370,協和里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,23.0016179,120.1928448
20180316,67000,67000370,協和里,住宅,52,0,0,7,7,0,0,0,0,0,0,0,23.0016179,120.1928448
20180416,67000,67000370,協和里,住宅,50,0,11,10,21,0,0,0,0,0,0,0,23.0016179,120.1928448
20180502,67000,67000370,協和里,住宅,50,1,13,8,21,0,1,1,2,1,5,2,120.1928448,23.0016179
20180607,67000,67000370,協和里,住宅,50,1,6,12,18,0,1,1,2,1,6,3,23.0016179,120.1928448
20180614,67000,67000370,協和里,住宅,30,0,4,13,17,0,0,0,0,0,0,0,23.0016179,120.1928448
20180702,67000,67000370,協和里,住宅,50,1,2,33,35,0,1,1,2,1,3,2,23.0016179,120.1928448
20180712,67000,67000370,協和里,住宅,50,1,9,5,14,2,0,2,4,1,14,4,23.0016179,120.1928448
20180716,67000,67000370,協和里,住宅,50,2,6,13,19,0,2,2,4,1,11,4,23.0016179,120.1928448
20181001,67000,67000370,協和里,住宅,50,1,7,9,16,0,1,1,2,1,6,3,23.0016179,120.1928448
20181019,67000,67000370,協和里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,23.0016179,120.1928448
20181022,67000,67000370,協和里,住宅,50,1,7,10,17,0,1,1,2,1,6,3,23.0016179,120.1928448
20181031,67000,67000370,協和里,住宅,75,1,12,9,21,0,1,1,1,1,5,2,120.1928448,23.0016179
20181109,67000,67000370,協和里,住宅,50,0,13,11,24,0,0,0,0,0,0,0,120.1928448,23.0016179
20181119,67000,67000370,協和里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.1928448,23.0016179
20181128,67000,67000370,協和里,住宅,50,0,6,17,23,0,0,0,0,0,0,0,120.1928448,23.0016179
20181206,67000,67000370,協和里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.1928448,23.0016179
20181210,67000,67000370,協和里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,114.1487889,22.28544483
20181218,67000,67000370,協和里,住宅,50,1,3,9,12,0,2,2,4,1,17,5,120.1928448,23.0016179
20181228,67000,67000370,協和里,住宅,50,1,11,10,21,0,1,1,2,1,5,2,120.1928448,23.0016179
20180118,67000,67000370,協進里,住宅,50,0,12,7,19,0,0,0,0,0,0,0,22.9976318,120.1910411
20180306,67000,67000370,協進里,住宅,50,1,5,23,28,1,0,1,2,1,4,2,22.9976318,120.1910411
20180309,67000,67000370,協進里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,22.9976318,120.1910411
20180510,67000,67000370,協進里,住宅,75,1,13,23,36,0,1,1,1,1,3,2,22.9976318,120.1910411
20180521,67000,67000370,協進里,住宅,50,0,9,21,30,0,0,0,0,0,0,0,22.9976318,120.1910411
20180530,67000,67000370,協進里,住宅,50,1,22,9,31,0,1,1,2,1,3,2,22.9976318,120.1910411
20180709,67000,67000370,協進里,住宅,51,3,0,5,5,0,3,3,6,2,60,9,22.9976318,120.1910411
20181116,67000,67000370,協進里,住宅,50,0,12,8,20,0,0,0,0,0,0,0,120.1910411,22.9976318
20181120,67000,67000370,協進里,住宅,50,1,4,9,13,1,0,1,2,1,8,3,120.1910411,22.9976318
20181214,67000,67000370,協進里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,114.1487889,22.28544483
20181226,67000,67000370,協進里,住宅,50,0,14,12,26,0,0,0,0,0,0,0,120.1910411,22.9976318
20180506,67000,67000180,協興里,住宅,50,0,8,17,25,0,0,0,0,0,0,0,23.0390927,120.2988617
20180119,67000,67000320,和平里,住宅,75,0,8,19,27,0,0,0,0,0,0,0,22.9745842,120.2354061
20180126,67000,67000320,和平里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,22.9745842,120.2354061
20180226,67000,67000320,和平里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,22.9745842,120.2354061
20180312,67000,67000320,和平里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,22.9745842,120.2354061
20180420,67000,67000320,和平里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9745842,120.2354061
20180426,67000,67000320,和平里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,22.9745842,120.2354061
20180502,67000,67000320,和平里,住宅,52,1,14,9,23,2,0,2,4,1,9,3,120.2354061,22.9745842
20180510,67000,67000320,和平里,住宅,50,0,4,16,20,0,0,0,0,0,0,0,22.9745842,120.2354061
20180522,67000,67000320,和平里,住宅,52,1,1,18,19,0,1,1,2,1,5,2,22.9745842,120.2354061
20180530,67000,67000320,和平里,住宅,51,2,18,18,36,1,1,2,4,1,6,3,22.9745842,120.2354061
20180531,67000,67000320,和平里,住宅,75,1,1,14,15,0,1,1,1,1,7,3,22.9745842,120.2354061
20180531,67000,67000320,和平里,住宅,50,2,4,17,21,0,5,5,10,3,24,6,22.9745842,120.2354061
20180605,67000,67000320,和平里,住宅,53,0,3,9,12,0,0,0,0,0,0,0,22.9745842,120.2354061
20180612,67000,67000320,和平里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,22.9745842,120.2354061
20180712,67000,67000320,和平里,地區,75,2,6,35,41,0,2,2,3,1,5,2,22.9745842,120.2354061
20180719,67000,67000320,和平里,住宅,50,2,3,7,10,1,1,2,4,1,20,5,22.9745842,120.2354061
20180803,67000,67000320,和平里,住宅,75,5,6,34,40,1,5,6,8,2,15,5,22.9745842,120.2354061
20180809,67000,67000320,和平里,住宅,50,0,11,16,27,0,0,0,0,0,0,0,22.9745842,120.2354061
20180816,67000,67000320,和平里,住宅,20,0,0,5,5,0,0,0,0,0,0,0,22.9745842,120.2354061
20180830,67000,67000320,和平里,住宅,28,3,5,21,26,0,3,3,11,3,12,4,22.9745842,120.2354061
20180913,67000,67000320,和平里,住宅,50,1,2,12,14,0,1,1,2,1,7,3,22.9745842,120.2354061
20180921,67000,67000320,和平里,住宅,51,1,3,9,12,0,1,1,2,1,8,3,22.9745842,120.2354061
20181005,67000,67000320,和平里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,22.9745842,120.2354061
20181009,67000,67000320,和平里,住宅,51,1,5,9,14,0,1,1,2,1,7,3,22.9745842,120.2354061
20181016,67000,67000320,和平里,住宅,51,0,0,9,9,0,0,0,0,0,0,0,22.9745842,120.2354061
20181023,67000,67000320,和平里,住宅,50,1,3,26,29,0,3,3,6,2,10,4,22.9745842,120.2354061
20181101,67000,67000320,和平里,住宅,75,0,0,15,15,0,0,0,0,0,0,0,120.2354061,22.9745842
20181107,67000,67000320,和平里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,120.2354061,22.9745842
20181115,67000,67000320,和平里,住宅,75,0,0,12,12,0,0,0,0,0,0,0,120.2354061,22.9745842
20181130,67000,67000320,和平里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2354061,22.9745842
20181205,67000,67000320,和平里,住宅,53,0,1,9,10,0,0,0,0,0,0,0,120.2354061,22.9745842
20181221,67000,67000320,和平里,住宅,51,0,2,5,7,0,0,0,0,0,0,0,120.2354061,22.9745842
20180118,67000,67000340,和順里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.0051759,120.2015025
20180129,67000,67000340,和順里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,23.0051759,120.2015025
20180212,67000,67000340,和順里,住宅,20,0,10,17,27,0,0,0,0,0,0,0,23.0051759,120.2015025
20180213,67000,67000340,和順里,住宅,56,0,11,13,24,0,0,0,0,0,0,0,23.0051759,120.2015025
20180213,67000,67000340,和順里,住宅,60,0,4,12,16,0,0,0,0,0,0,0,23.0051759,120.2015025
20180214,67000,67000340,和順里,住宅,74,0,4,6,10,0,0,0,0,0,0,0,23.0051759,120.2015025
20180214,67000,67000340,和順里,住宅,69,0,3,5,8,0,0,0,0,0,0,0,23.0051759,120.2015025
20180223,67000,67000340,和順里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,23.0051759,120.2015025
20180416,67000,67000340,和順里,住宅,52,0,0,6,6,0,0,0,0,0,0,0,23.0051759,120.2015025
20180424,67000,67000340,和順里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.0051759,120.2015025
20180507,67000,67000340,和順里,住宅,50,0,10,3,13,0,0,0,0,0,0,0,23.0051759,120.2015025
20180516,67000,67000340,和順里,住宅,50,2,5,7,12,0,2,2,4,1,17,5,23.0051759,120.2015025
20180523,67000,67000340,和順里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.0051759,120.2015025
20180604,67000,67000340,和順里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.0051759,120.2015025
20180612,67000,67000340,和順里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,23.0051759,120.2015025
20180622,67000,67000340,和順里,住宅,75,0,7,11,18,0,0,0,0,0,0,0,23.0051759,120.2015025
20180713,67000,67000340,和順里,住宅,50,4,5,17,22,0,6,6,12,3,27,6,23.0051759,120.2015025
20180717,67000,67000340,和順里,住宅,50,1,2,3,5,0,1,1,2,1,20,5,23.0051759,120.2015025
20180730,67000,67000340,和順里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,23.0051759,120.2015025
20180816,67000,67000340,和順里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0051759,120.2015025
20180926,67000,67000340,和順里,住宅,52,0,7,0,7,0,0,0,0,0,0,0,23.0051759,120.2015025
20181017,67000,67000340,和順里,住宅,50,0,7,3,10,0,0,0,0,0,0,0,23.0051759,120.2015025
20181107,67000,67000340,和順里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,120.2015025,23.0051759
20181122,67000,67000340,和順里,住宅,50,0,7,3,10,0,0,0,0,0,0,0,120.2015025,23.0051759
20181213,67000,67000340,和順里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,23.0051759,120.2015025
20181225,67000,67000340,和順里,住宅,52,0,5,5,10,0,0,0,0,0,0,0,120.2015025,23.0051759
20180425,67000,67000010,姑爺里,住宅,57,0,0,10,10,0,0,0,0,0,0,0,23.2763179,120.2555998
20181012,67000,67000010,姑爺里,住宅,52,0,0,3,3,0,0,0,0,0,0,0,23.2763179,120.2555998
20180118,67000,67000100,官田里,地區,67,0,0,6,6,0,0,0,0,0,0,0,23.1898853,120.3406679
20180502,67000,67000100,官田里,地區,110,0,0,3,3,0,0,0,0,0,0,0,120.3406679,23.1898853
20180503,67000,67000100,官田里,住宅,120,0,0,1,1,0,0,0,0,0,0,0,120.3406679,23.1898853
20180719,67000,67000100,官田里,地區,67,0,0,8,8,0,0,0,0,0,0,0,23.1898853,120.3406679
20180104,67000,67000310,尚頂里,其他,50,0,5,2,7,0,0,0,0,0,0,0,23.0263645,120.225308
20180117,67000,67000310,尚頂里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.0263645,120.225308
20180212,67000,67000310,尚頂里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,23.0263645,120.225308
20180306,67000,67000310,尚頂里,住宅,50,1,2,15,17,0,1,1,2,1,6,3,23.0263645,120.225308
20180417,67000,67000310,尚頂里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,23.0263645,120.225308
20180426,67000,67000310,尚頂里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,23.0263645,120.225308
20180509,67000,67000310,尚頂里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0263645,120.225308
20180510,67000,67000310,尚頂里,住宅,51,0,1,21,22,0,0,0,0,0,0,0,23.0263645,120.225308
20180511,67000,67000310,尚頂里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,23.0263645,120.225308
20180518,67000,67000310,尚頂里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,23.0263645,120.225308
20180703,67000,67000310,尚頂里,住宅,50,2,4,22,26,0,4,4,8,2,15,5,23.0263645,120.225308
20180709,67000,67000310,尚頂里,住宅,52,2,5,17,22,0,2,2,4,1,9,3,23.0263645,120.225308
20180829,67000,67000310,尚頂里,住宅,50,1,4,32,36,0,1,1,2,1,3,2,23.0263645,120.225308
20180910,67000,67000310,尚頂里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.0263645,120.225308
20181019,67000,67000310,尚頂里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0263645,120.225308
20181102,67000,67000310,尚頂里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,120.225308,23.0263645
20181113,67000,67000310,尚頂里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.225308,23.0263645
20181122,67000,67000310,尚頂里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,120.225308,23.0263645
20181206,67000,67000310,尚頂里,住宅,52,0,10,1,11,0,0,0,0,0,0,0,120.225308,23.0263645
20181219,67000,67000310,尚頂里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.225308,23.0263645
20181222,67000,67000310,尚頂里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.225308,23.0263645
20180327,67000,67000260,岡林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0259348,120.4184782
20180523,67000,67000260,岡林里,地區,50,0,0,3,3,0,0,0,0,0,0,0,23.0259348,120.4184782
20180612,67000,67000260,岡林里,地區,50,0,0,4,4,0,0,0,0,0,0,0,23.0259348,120.4184782
20180730,67000,67000260,岡林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0259348,120.4184782
20180710,67000,67000020,岸內里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.3279664,120.2714642
20180102,67000,67000350,幸福里,住宅,52,1,3,14,17,0,1,1,2,1,6,3,23.0210189,120.1899588
20180115,67000,67000350,幸福里,住宅,75,2,3,11,14,0,2,2,3,1,14,4,23.0210189,120.1899588
20180119,67000,67000350,幸福里,住宅,75,1,1,18,19,0,1,1,1,1,5,2,23.0210189,120.1899588
20180226,67000,67000350,幸福里,住宅,50,0,22,7,29,0,0,0,0,0,0,0,23.0210189,120.1899588
20180328,67000,67000350,幸福里,住宅,50,1,3,7,10,0,1,1,2,1,10,4,23.0210189,120.1899588
20180403,67000,67000350,幸福里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0210189,120.1899588
20180503,67000,67000350,幸福里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,120.1899588,23.0210189
20180507,67000,67000350,幸福里,住宅,50,1,4,7,11,0,1,1,2,1,9,3,23.0210189,120.1899588
20180514,67000,67000350,幸福里,住宅,50,1,16,6,22,0,1,1,2,1,5,2,23.0210189,120.1899588
20180521,67000,67000350,幸福里,住宅,50,2,1,7,8,0,2,2,4,1,25,6,23.0210189,120.1899588
20181017,67000,67000350,幸福里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0210189,120.1899588
20181025,67000,67000350,幸福里,住宅,50,1,4,8,12,1,0,1,2,1,8,3,23.0210189,120.1899588
20181101,67000,67000350,幸福里,住宅,50,0,15,2,17,0,0,0,0,0,0,0,120.1899588,23.0210189
20181108,67000,67000350,幸福里,住宅,50,1,2,6,8,1,0,1,2,1,13,4,120.1899588,23.0210189
20181112,67000,67000350,幸福里,住宅,77,0,0,5,5,0,0,0,0,0,0,0,120.1899588,23.0210189
20181116,67000,67000350,幸福里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1899588,23.0210189
20181122,67000,67000350,幸福里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.1899588,23.0210189
20181129,67000,67000350,幸福里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.1899588,23.0210189
20181206,67000,67000350,幸福里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1899588,23.0210189
20180116,67000,67000330,府南里,住宅,50,0,1,19,20,0,0,0,0,0,0,0,22.9722988,120.1950093
20180222,67000,67000330,府南里,住宅,50,0,11,6,17,0,0,0,0,0,0,0,22.9722988,120.1950093
20180307,67000,67000330,府南里,住宅,50,0,13,8,21,0,0,0,0,0,0,0,22.9722988,120.1950093
20180329,67000,67000330,府南里,住宅,50,0,14,8,22,0,0,0,0,0,0,0,22.9722988,120.1950093
20180426,67000,67000330,府南里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,22.9722988,120.1950093
20180518,67000,67000330,府南里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,22.9722988,120.1950093
20180601,67000,67000330,府南里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,22.9722988,120.1950093
20180608,67000,67000330,府南里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,22.9722988,120.1950093
20180720,67000,67000330,府南里,住宅,50,0,4,17,21,0,0,0,0,0,0,0,22.9722988,120.1950093
20180801,67000,67000330,府南里,住宅,50,4,10,12,22,0,4,4,8,2,18,5,22.9722988,120.1950093
20180917,67000,67000330,府南里,住宅,50,1,7,9,16,0,1,1,2,1,6,3,22.9722988,120.1950093
20180921,67000,67000330,府南里,住宅,50,3,11,7,18,0,3,3,6,2,17,5,22.9722988,120.1950093
20181023,67000,67000330,府南里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9722988,120.1950093
20181128,67000,67000330,府南里,住宅,50,1,5,10,15,0,1,1,2,1,7,3,120.1950093,22.9722988
20181227,67000,67000330,府南里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.1950093,22.9722988
20180103,67000,67000340,延平里,住宅,75,0,12,9,21,0,0,0,0,0,0,0,23.0107043,120.211963
20180115,67000,67000340,延平里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,23.0107043,120.211963
20180307,67000,67000340,延平里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,23.0107043,120.211963
20180319,67000,67000340,延平里,住宅,50,0,10,7,17,0,0,0,0,0,0,0,23.0107043,120.211963
20180425,67000,67000340,延平里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,23.0107043,120.211963
20180516,67000,67000340,延平里,住宅,51,0,8,9,17,0,0,0,0,0,0,0,23.0107043,120.211963
20180521,67000,67000340,延平里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,23.0107043,120.211963
20180605,67000,67000340,延平里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,23.0107043,120.211963
20180622,67000,67000340,延平里,住宅,75,0,2,26,28,0,0,0,0,0,0,0,23.0107043,120.211963
20180703,67000,67000340,延平里,住宅,50,0,15,20,35,0,0,0,0,0,0,0,23.0107043,120.211963
20180720,67000,67000340,延平里,住宅,75,0,13,16,29,0,0,0,0,0,0,0,23.0107043,120.211963
20180802,67000,67000340,延平里,住宅,50,0,1,21,22,0,0,0,0,0,0,0,23.0107043,120.211963
20180801,67000,67000010,延平里,住宅,50,0,0,34,34,0,0,0,0,0,0,0,23.3022139,120.3121979
20180816,67000,67000340,延平里,住宅,75,0,18,14,32,0,0,0,0,0,0,0,23.0107043,120.211963
20180827,67000,67000340,延平里,住宅,51,1,13,12,25,0,1,1,2,1,4,2,23.0107043,120.211963
20180910,67000,67000340,延平里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0107043,120.211963
20181002,67000,67000340,延平里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0107043,120.211963
20181025,67000,67000340,延平里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,23.0107043,120.211963
20181116,67000,67000340,延平里,住宅,75,0,2,5,7,0,0,0,0,0,0,0,120.211963,23.0107043
20181127,67000,67000340,延平里,住宅,75,0,6,9,15,0,0,0,0,0,0,0,120.211963,23.0107043
20181205,67000,67000340,延平里,住宅,75,1,5,10,15,0,1,1,1,1,7,3,120.211963,23.0107043
20181217,67000,67000340,延平里,住宅,51,0,2,20,22,0,0,0,0,0,0,0,120.211963,23.0107043
20180124,67000,67000120,忠仁里,住宅,101,0,0,1,1,0,0,0,0,0,0,0,23.1588751,120.1856297
20180802,67000,67000120,忠仁里,住宅,100,0,0,11,11,0,0,0,0,0,0,0,23.1588751,120.1856297
20180802,67000,67000120,忠仁里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.1588751,120.1856297
20181205,67000,67000120,忠仁里,住宅,39,0,0,8,8,0,0,0,0,0,0,0,120.1856297,23.1588751
20181213,67000,67000120,忠仁里,住宅,60,0,0,0,0,0,0,0,0,0,0,0,131.8682838,47.54709772
20180105,67000,67000320,忠孝里,住宅,50,2,12,7,19,1,1,2,4,1,11,4,22.9773869,120.218816
20180117,67000,67000320,忠孝里,住宅,50,0,7,13,20,0,0,0,0,0,0,0,22.9773869,120.218816
20180126,67000,67000320,忠孝里,住宅,50,1,9,10,19,0,1,1,2,1,5,2,22.9773869,120.218816
20180213,67000,67000320,忠孝里,住宅,57,0,3,19,22,0,0,0,0,0,0,0,22.9773869,120.218816
20180302,67000,67000320,忠孝里,住宅,50,0,4,21,25,0,0,0,0,0,0,0,22.9773869,120.218816
20180316,67000,67000320,忠孝里,住宅,75,1,8,33,41,0,1,1,1,1,2,1,22.9773869,120.218816
20180328,67000,67000320,忠孝里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,22.9773869,120.218816
20180419,67000,67000320,忠孝里,住宅,79,1,6,5,11,0,1,1,1,1,9,3,22.9773869,120.218816
20180510,67000,67000320,忠孝里,住宅,50,1,2,25,27,0,1,1,2,1,4,2,22.9773869,120.218816
20180607,67000,67000320,忠孝里,住宅,75,1,9,9,18,0,1,1,1,1,6,3,22.9773869,120.218816
20180611,67000,67000320,忠孝里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,22.9773869,120.218816
20180709,67000,67000320,忠孝里,住宅,52,4,6,14,20,0,4,4,8,2,20,5,22.9773869,120.218816
20180716,67000,67000320,忠孝里,住宅,75,3,4,24,28,0,3,3,4,1,11,4,22.9773869,120.218816
20180717,67000,67000320,忠孝里,住宅,50,2,7,7,14,1,1,2,4,1,14,4,22.9773869,120.218816
20180730,67000,67000320,忠孝里,住宅,56,4,13,5,18,3,1,4,7,2,22,6,22.9773869,120.218816
20180831,67000,67000320,忠孝里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.9773869,120.218816
20180910,67000,67000320,忠孝里,住宅,75,1,6,20,26,0,2,2,3,1,8,3,22.9773869,120.218816
20181002,67000,67000320,忠孝里,住宅,50,4,5,11,16,1,3,4,8,2,25,6,22.9773869,120.218816
20181008,67000,67000320,忠孝里,住宅,55,2,9,7,16,0,2,2,4,1,13,4,22.9773869,120.218816
20181010,67000,67000320,忠孝里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,22.9773869,120.218816
20181015,67000,67000320,忠孝里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,22.9773869,120.218816
20181029,67000,67000320,忠孝里,住宅,50,0,9,4,13,0,0,0,0,0,0,0,120.218816,22.9773869
20181102,67000,67000320,忠孝里,住宅,75,0,4,5,9,0,0,0,0,0,0,0,120.218816,22.9773869
20181116,67000,67000320,忠孝里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,120.218816,22.9773869
20181207,67000,67000320,忠孝里,住宅,75,0,7,12,19,0,0,0,0,0,0,0,120.218816,22.9773869
20181224,67000,67000320,忠孝里,住宅,50,2,7,11,18,1,1,2,4,1,11,4,120.218816,22.9773869
20180309,67000,67000010,忠政里,住宅,53,0,18,5,23,0,0,0,0,0,0,0,23.315579,120.314
20180801,67000,67000010,忠政里,住宅,69,0,0,9,9,0,0,0,0,0,0,0,23.315579,120.314
20180829,67000,67000010,忠政里,住宅,50,0,0,23,23,0,0,0,0,0,0,0,23.315579,120.314
20180213,67000,67000160,忠興里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.2018481,120.1632603
20180608,67000,67000160,忠興里,住宅,51,0,0,10,10,0,0,0,0,0,0,0,23.2018481,120.1632603
20180105,67000,67000360,怡平里,住宅,50,1,6,17,23,0,1,1,2,1,4,2,22.994197,120.176971
20180118,67000,67000360,怡平里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,22.994197,120.176971
20180201,67000,67000360,怡平里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.994197,120.176971
20180213,67000,67000360,怡平里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,22.994197,120.176971
20180302,67000,67000360,怡平里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,22.994197,120.176971
20180313,67000,67000360,怡平里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,22.994197,120.176971
20180323,67000,67000360,怡平里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,22.994197,120.176971
20180329,67000,67000360,怡平里,住宅,50,0,7,9,16,0,0,0,0,0,0,0,22.994197,120.176971
20180424,67000,67000360,怡平里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.994197,120.176971
20180503,67000,67000360,怡平里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,120.176971,22.994197
20180517,67000,67000360,怡平里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.994197,120.176971
20180524,67000,67000360,怡平里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,22.994197,120.176971
20180601,67000,67000360,怡平里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.994197,120.176971
20180605,67000,67000360,怡平里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,22.994197,120.176971
20180608,67000,67000360,怡平里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,22.994197,120.176971
20180615,67000,67000360,怡平里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.994197,120.176971
20180706,67000,67000360,怡平里,住宅,50,0,0,17,17,0,1,1,2,1,6,3,22.994197,120.176971
20180712,67000,67000360,怡平里,住宅,75,4,3,16,19,0,4,4,5,2,21,6,22.994197,120.176971
20180720,67000,67000360,怡平里,住宅,50,3,10,5,15,0,3,3,6,2,20,5,22.994197,120.176971
20180730,67000,67000360,怡平里,住宅,50,2,5,14,19,0,2,2,4,1,11,4,22.994197,120.176971
20180831,67000,67000360,怡平里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,22.994197,120.176971
20180907,67000,67000360,怡平里,住宅,50,4,1,16,17,0,4,4,8,2,24,6,22.994197,120.176971
20180914,67000,67000360,怡平里,住宅,50,2,1,5,6,0,2,2,4,1,33,8,22.994197,120.176971
20180921,67000,67000360,怡平里,住宅,75,1,1,8,9,0,1,1,1,1,11,4,22.994197,120.176971
20180928,67000,67000360,怡平里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,22.994197,120.176971
20181005,67000,67000360,怡平里,住宅,50,2,2,5,7,0,2,2,4,1,29,7,22.994197,120.176971
20181016,67000,67000360,怡平里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,22.994197,120.176971
20181026,67000,67000360,怡平里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,22.994197,120.176971
20181107,67000,67000360,怡平里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.176971,22.994197
20181115,67000,67000360,怡平里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.176971,22.994197
20181130,67000,67000360,怡平里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.176971,22.994197
20181207,67000,67000360,怡平里,住宅,75,0,2,9,11,0,0,0,0,0,0,0,120.176971,22.994197
